,portfolio_value_total,portfolio_value,leverage,leverage_total,cash_weight_percentage,cash_weight_percentage_total,unrealized_pnl_percentage,unrealized_pnl_percentage_total,timestamp
23,9391.521520776001,9391.521520776001,0.9999999924339203,0.9999999924339203,7.56607965168854e-07,7.56607965168854e-07,-6.479019165083299,-6.479019165083299,1413990000.0
24,9536.597402167,9536.597402167,0.9999999925490198,0.9999999925490198,7.450980166190391e-07,7.450980166190391e-07,-4.859202693485842,-4.859202693485842,1414076400.0
25,9520.182235886,9520.182235886,0.9999999925361721,0.9999999925361721,7.463827889075958e-07,7.463827889075958e-07,-5.040006086284181,-5.040006086284181,1414335600.0
26,9444.266102668,9444.266102668,0.9999999924761755,0.9999999924761755,7.523824452349004e-07,7.523824452349004e-07,-5.884352381547204,-5.884352381547204,1414422000.0
27,9587.92795874,9587.92795874,0.9999999925889098,0.9999999925889098,7.411090185982516e-07,7.411090185982516e-07,-4.297821625624233,-4.297821625624233,1414508400.0
28,9416.814941355,9416.814941355,0.9999999924542426,0.9999999924542426,7.545757352289684e-07,7.545757352289684e-07,-6.193018151858089,-6.193018151858089,1414594800.0
29,9461.491938529,9461.491938529,0.9999999924898736,0.9999999924898736,7.510126409648876e-07,7.510126409648876e-07,-5.691576603031202,-5.691576603031202,1414681200.0
30,9601.061057478,9601.061057478,0.9999999925990471,0.9999999925990471,7.400952850566966e-07,7.400952850566966e-07,-4.155154728562812,-4.155154728562812,1414940400.0
31,9606.657239147,9606.657239147,0.9999999926033585,0.9999999926033585,7.39664152149544e-07,7.39664152149544e-07,-4.094481056846008,-4.094481056846008,1415026800.0
32,9684.641790117,9684.641790117,0.9999999926629191,0.9999999926629191,7.337080942804164e-07,7.337080942804164e-07,-3.256271287233535,-3.256271287233535,1415113200.0
33,9605.424598503,9605.424598503,0.9999999926024092,0.9999999926024092,7.397590762181494e-07,7.397590762181494e-07,-4.107839246986482,-4.107839246986482,1415199600.0
34,9694.396718074,9694.396718074,0.9999999926703022,0.9999999926703022,7.329697848668104e-07,7.329697848668104e-07,-3.152370289904067,-3.152370289904067,1415286000.0
35,9707.008291633,9707.008291633,0.9999999926798248,0.9999999926798248,7.320175243741289e-07,7.320175243741289e-07,-3.018352303454251,-3.018352303454251,1415545200.0
36,9833.889748602,9833.889748602,0.9999999927742734,0.9999999927742734,7.225726572634983e-07,7.225726572634983e-07,-1.6891612133602998,-1.6891612133602998,1415631600.0
37,9839.118157212,9839.118157212,0.9999999927781127,0.9999999927781127,7.221887310393527e-07,7.221887310393527e-07,-1.6351246139886482,-1.6351246139886482,1415718000.0
38,9930.226575816,9930.226575816,0.9999999928443729,0.9999999928443729,7.15562709086015e-07,7.15562709086015e-07,-0.7026367792445501,-0.7026367792445501,1415804400.0
39,9838.24141938,9838.24141938,0.9999999927774695,0.9999999927774695,7.222530462591692e-07,7.222530462591692e-07,-1.6441818585723793,-1.6441818585723793,1415890800.0
40,10007.976111205,10007.976111205,0.9999999928999632,0.9999999928999632,7.100036780727237e-07,7.100036780727237e-07,0.07969754440230926,0.07969754440230926,1416150000.0
41,9876.086266189,9876.086266189,0.9999999928051456,0.9999999928051456,7.194854378944626e-07,7.194854378944626e-07,-1.254684603507578,-1.254684603507578,1416236400.0
42,9892.699001343,9892.699001343,0.9999999928172283,0.9999999928172283,7.182771710745328e-07,7.182771710745328e-07,-1.0846483719198672,-1.0846483719198672,1416322800.0
43,9750.738912297,9750.738912297,0.9999999927126548,0.9999999927126548,7.287345171747006e-07,7.287345171747006e-07,-2.556330242712662,-2.556330242712662,1416409200.0
44,9812.419288108,9812.419288108,0.9999999927584629,0.9999999927584629,7.241537147706367e-07,7.241537147706367e-07,-1.911666291302241,-1.911666291302241,1416495600.0
45,9836.604051531,9836.604051531,0.9999999927762673,0.9999999927762673,7.223732723105059e-07,7.223732723105059e-07,-1.661101205385696,-1.661101205385696,1416754800.0
46,9917.023475817,9917.023475817,0.9999999928348459,0.9999999928348459,7.165154136679064e-07,7.165154136679064e-07,-0.8367079536046367,-0.8367079536046367,1416841200.0
47,9906.506073767,9906.506073767,0.9999999928272392,0.9999999928272392,7.172760829732283e-07,7.172760829732283e-07,-0.9437628719632779,-0.9437628719632779,1416927600.0
48,9988.613422947,9988.613422947,0.9999999928861996,0.9999999928861996,7.11380043760812e-07,7.11380043760812e-07,-0.11399557246695755,-0.11399557246695755,1417100400.0
49,9980.151869045001,9980.151869045001,0.9999999928801683,0.9999999928801683,7.119831724189396e-07,7.119831724189396e-07,-0.19887604132119277,-0.19887604132119277,1417359600.0
50,9625.028924609,9625.028924609,0.9999999926174767,0.9999999926174767,7.382523259380491e-07,7.382523259380491e-07,-3.895791673231077,-3.895791673231077,1417446000.0
51,9679.063476578,9679.063476578,0.9999999926586908,0.9999999926586908,7.341309227193449e-07,7.341309227193449e-07,-3.315780748815443,-3.315780748815443,1417532400.0
52,9673.610173853,9673.610173853,0.999999992654552,0.999999992654552,7.345448027606949e-07,7.345448027606949e-07,-3.374022937467603,-3.374022937467603,1417618800.0
53,9638.059372146,9638.059372146,0.9999999926274578,0.9999999926274578,7.372542243366809e-07,7.372542243366809e-07,-3.7553268129890154,-3.7553268129890154,1417705200.0
54,9589.445803637,9589.445803637,0.9999999925900828,0.9999999925900828,7.409917235357e-07,7.409917235357e-07,-4.281313068241007,-4.281313068241007,1417964400.0
55,9382.315578275,9382.315578275,0.9999999924264965,0.9999999924264965,7.573503491009603e-07,7.573503491009603e-07,-6.583496542743294,-6.583496542743294,1418050800.0
56,9495.266701565,9495.266701565,0.9999999925165874,0.9999999925165874,7.483412556297253e-07,7.483412556297253e-07,-5.315630558874243,-5.315630558874243,1418137200.0
57,9287.292936767,9287.292936767,0.9999999923490084,0.9999999923490084,7.650991618035619e-07,7.650991618035619e-07,-7.674002188640994,-7.674002188640994,1418223600.0
58,9347.896338199,9347.896338199,0.9999999923986108,0.9999999923986108,7.601389184763718e-07,7.601389184763718e-07,-6.975940235197734,-6.975940235197734,1418310000.0
59,9281.250756537,9281.250756537,0.9999999923440277,0.9999999923440277,7.655972300568692e-07,7.655972300568692e-07,-7.744098961627216,-7.744098961627216,1418569200.0
60,9186.93907005,9186.93907005,0.9999999922654327,0.9999999922654327,7.734567319950258e-07,7.734567319950258e-07,-8.850183110505542,-8.850183110505542,1418655600.0
61,8974.403086084,8974.403086084,0.9999999920822589,0.9999999920822589,7.917741129404021e-07,7.917741129404021e-07,-11.42802372568181,-11.42802372568181,1418742000.0
62,9214.555898963,9214.555898963,0.9999999922886137,0.9999999922886137,7.711386307285295e-07,7.711386307285295e-07,-8.523949603750228,-8.523949603750228,1418828400.0
63,9400.352472537,9400.352472537,0.9999999924410281,0.9999999924410281,7.558971892862587e-07,7.558971892862587e-07,-6.378989822082329,-6.378989822082329,1418914800.0
64,9485.074857643,9485.074857643,0.9999999925085462,0.9999999925085462,7.491453790642311e-07,7.491453790642311e-07,-5.428793658302836,-5.428793658302836,1419174000.0
65,9588.752396552,9588.752396552,0.9999999925895469,0.9999999925895469,7.410453140010986e-07,7.410453140010986e-07,-4.288854132847143,-4.288854132847143,1419260400.0
66,9512.215845943,9512.215845943,0.9999999925299213,0.9999999925299213,7.470078666749203e-07,7.470078666749203e-07,-5.127976088400495,-5.127976088400495,1419346800.0
67,9504.83250029,9504.83250029,0.9999999925241186,0.9999999925241186,7.475881358409708e-07,7.475881358409708e-07,-5.2096394091625715,-5.2096394091625715,1419519600.0
68,9585.668393779,9585.668393779,0.9999999925871625,0.9999999925871625,7.412837454978671e-07,7.412837454978671e-07,-4.322407047691081,-4.322407047691081,1419778800.0
69,9529.112494235,9529.112494235,0.9999999925431671,0.9999999925431671,7.456832928909307e-07,7.456832928909307e-07,-4.941567287088711,-4.941567287088711,1419865200.0
70,9461.986448207,9461.986448207,0.9999999924902659,0.9999999924902659,7.509734056831974e-07,7.509734056831974e-07,-5.686052867840987,-5.686052867840987,1419951600.0
71,9369.685938422,9369.685938422,0.9999999924162879,0.9999999924162879,7.583712102743334e-07,7.583712102743334e-07,-6.72716316982717,-6.72716316982717,1420124400.0
72,9353.522724829,9353.522724829,0.9999999924031833,0.9999999924031833,7.5968167312368e-07,7.5968167312368e-07,-6.911591431268146,-6.911591431268146,1420383600.0
73,9132.951009721,9132.951009721,0.9999999922197106,0.9999999922197106,7.780289412728791e-07,7.780289412728791e-07,-9.493634525753214,-9.493634525753214,1420470000.0
74,9110.020077442001,9110.020077442001,0.9999999922001269,0.9999999922001269,7.799873080749364e-07,7.799873080749364e-07,-9.76924216404029,-9.76924216404029,1420556400.0
75,9109.362306312,9109.362306312,0.9999999921995639,0.9999999921995639,7.800436074845152e-07,7.800436074845152e-07,-9.777168409152692,-9.777168409152692,1420642800.0
76,9324.845301335,9324.845301335,0.99999999237982,0.99999999237982,7.620180042522406e-07,7.620180042522406e-07,-7.240384980631694,-7.240384980631694,1420729200.0
77,9265.709193677,9265.709193677,0.999999992331186,0.999999992331186,7.668814028249926e-07,7.668814028249926e-07,-7.924820334573917,-7.924820334573917,1420988400.0
78,9092.630861176,9092.630861176,0.9999999921852101,0.9999999921852101,7.814789926285926e-07,7.814789926285926e-07,-9.979170524763227,-9.979170524763227,1421074800.0
79,9124.263309046,9124.263309046,0.9999999922123025,0.9999999922123025,7.787697486882905e-07,7.787697486882905e-07,-9.597889290259463,-9.597889290259463,1421161200.0
80,9060.030197982,9060.030197982,0.9999999921570901,0.9999999921570901,7.842909877098236e-07,7.842909877098236e-07,-10.374908046414298,-10.374908046414298,1421247600.0
81,8873.800497273,8873.800497273,0.9999999919924952,0.9999999919924952,8.007504770368712e-07,8.007504770368712e-07,-12.691287155634063,-12.691287155634063,1421334000.0
