,realized_pnl,realized_pnl_percentage,realized_pnl_percentage_weighted
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,-322.8274173599999,-3.228274173806611,-3.9353721476767487
9,0.0,0.1308329699084121,0.0
10,0.0,-1.4247208317289206,0.0
11,0.0,-1.3429137760158527,0.0
12,0.0,-3.567296567682221,0.0
13,0.0,-2.058432934926957,0.0
14,0.0,-2.0000000000000018,0.0
15,0.0,-4.47694838394167,0.0
16,115945.908287892,-199.20873645787384,14.008015846019765
17,0.0,-201.50156893530723,0.0
18,0.0,-202.18963705932183,0.0
19,-197.00970030399577,-0.2529644268774556,-0.02380174552452205
20,0.0,-200.75373349539572,0.0
21,0.0,-200.08461007467392,0.0
22,0.0,-200.78796383918757,0.0
23,0.0,-200.73636254825598,0.0
24,0.0,0.0,0.0
25,8427.295064736069,1.5139567891499839,0.14592238834778454
26,-6567.970957884008,-1.2246693054568825,-0.11372735870894025
27,0.0,-177.48002772924832,0.0
28,0.0,-178.32526733033873,0.0
29,0.0,-178.77839707727742,0.0
30,0.0,-179.41236370355398,0.0
31,0.0,-179.4125288333031,0.0
32,0.0,-180.84872443203088,0.0
33,0.0,0.6100942872989457,0.0
34,58481.4532479843,1.5690539070995935,0.1287532523020754
35,-81539.14719569974,-2.2007954279602893,-0.17951726245355992
36,0.0,-171.4176653547243,0.0
37,0.0,-172.87640709528554,0.0
38,0.0,-172.52916239345453,0.0
39,0.0,-172.5491609993197,0.0
40,0.0,-171.8555000264766,0.0
41,0.0,-172.2872906812072,0.0
42,0.0,-197.92852722616868,0.0
43,0.0,-181.58450555130688,0.0
44,0.0,-180.69835339724798,0.0
45,0.0,1.1837121212121104,0.0
46,-138130.75350235883,-0.45279794959418584,-0.03592514370787683
47,0.0,-179.02017307192918,0.0
48,0.0,-179.444529805675,0.0
49,0.0,-179.89124298719736,0.0
50,0.0,-179.69648150210688,0.0
51,0.0,-176.5211167426177,0.0
52,470527052.61222374,-179.37087023157378,12.75428424848525
53,0.0,-178.35310439739186,0.0
54,0.0,-179.14917103119842,0.0
55,0.0,-199.99157176641273,0.0
56,0.0,-0.015308725973806059,0.0
57,0.0,-178.70115677156474,0.0
58,0.0,-178.74480008527084,0.0
59,0.0,-178.80438428442508,0.0
60,0.0,-179.57892662759062,0.0
61,3833649190.649352,-181.26038005927936,12.603214959741802
62,8363564.3353836825,0.39414414414414845,0.027495421178748078
63,0.0,-178.97896940401407,0.0
64,0.0,-178.43941962860708,0.0
65,0.0,-200.10450929239997,0.0
66,0.0,-177.6380143240014,0.0
67,0.0,-178.59961351159282,0.0
68,0.0,-178.19872432198179,0.0
69,0.0,-177.5518837565932,0.0
70,-171189255.79846185,-0.9609949123798867,-0.07749119535543814
71,0.0,-177.01598026630268,0.0
72,0.0,-175.81209463017024,0.0
73,475672807.61071557,2.730799069045775,0.21531990595967582
74,0.0,-179.7484196098008,0.0
75,0.0,-177.5844654973613,0.0
76,0.0,-177.04990827211307,0.0
77,0.0,-175.9997688797174,0.0
78,0.0,-176.15915347789849,0.0
79,0.0,-179.24443510596578,0.0
80,0.0,-179.376386719895,0.0
81,0.0,2.5362896793747147,0.0
82,0.0,-179.08770554437558,0.0
83,0.0,-182.26580980202579,0.0
84,0.0,-178.917007391095,0.0
85,0.0,-181.62594394472865,0.0
86,0.0,-179.81811960741788,0.0
87,676844854.3160906,0.45662100456620447,0.03610595364025405
88,0.0,-178.98050611480082,0.0
89,0.0,-179.54437419206312,0.0
90,0.0,-201.7424472703023,0.0
91,0.0,-180.00594811930594,0.0
92,0.0,-180.03081389903522,0.0
93,0.0,-180.30533113555015,0.0
94,0.0,-182.09430835574824,0.0
95,0.0,-179.7310975044175,0.0
96,0.0,0.2293577981651307,0.0
97,19138087089976.695,-178.3783873378999,11.29173098169761
98,0.0,-178.66765115828466,0.0
99,0.0,-178.72224299590002,0.0
100,0.0,-181.6870403649159,0.0
101,0.0,-178.7581955483238,0.0
102,0.0,-180.20441570727965,0.0
103,0.0,-177.64332614523556,0.0
104,0.0,-178.8504632858869,0.0
105,0.0,-199.33507193366117,0.0
106,153254416766299.66,-177.15360777268214,12.523460873138555
107,0.0,-176.5602879203979,0.0
108,0.0,-176.7998865049049,0.0
109,0.0,-176.01983225158807,0.0
110,0.0,-177.3380992391361,0.0
111,1363965147330.1746,1.6201117318435654,0.11145887025861109
112,0.0,-178.0269003305156,0.0
113,0.0,-177.25638247347112,0.0
114,0.0,-179.76068410097338,0.0
115,12610133111478.568,1.8045302542747166,0.14292231192830304
116,-14305845830518.604,-2.095407935800253,-0.1621413939180739
117,0.0,-179.51883053290962,0.0
118,0.0,-180.10674048617875,0.0
119,0.0,-179.63896002606236,0.0
120,0.0,-178.08604471969994,0.0
121,0.0,-180.83317726831697,0.0
122,0.0,-178.86381720802552,0.0
123,0.0,-179.89891583476697,0.0
124,1.0685568954634896e+16,-177.54312034160208,14.225964559601707
125,0.0,0.21834061135370675,0.0
126,0.0,-177.41357960964567,0.0
127,0.0,-178.1181647226922,0.0
128,0.0,-177.29067775709942,0.0
129,0.0,-178.5199256826078,0.0
130,136970368828283.64,2.2714595599628074,0.18235206950038488
131,0.0,-178.7170416136435,0.0
132,0.0,-177.4804293803911,0.0
133,8.925574070276482e+16,-175.83530704380544,14.573036728409411
134,-638992677987116.5,-1.2620097028886779,-0.10433013823168555
135,0.0,-199.66117406125989,0.0
136,0.0,-177.23455916482973,0.0
137,0.0,-176.8092622938351,0.0
138,0.0,-172.65957292527642,0.0
139,0.0,-171.8316773636996,0.0
140,0.0,-175.37100348231615,0.0
