,portfolio_value_total,portfolio_value,leverage,leverage_total,cash_weight_percentage,cash_weight_percentage_total,unrealized_pnl_percentage,unrealized_pnl_percentage_total,timestamp
0,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1340118000.0
1,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1340204400.0
2,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1340290800.0
3,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1340550000.0
4,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1340636400.0
5,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1340722800.0
6,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1340809200.0
7,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1340895600.0
8,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1341154800.0
9,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1341241200.0
10,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1341414000.0
11,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1341500400.0
12,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1341759600.0
13,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1341846000.0
14,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1341932400.0
15,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1342018800.0
16,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1342105200.0
17,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1342364400.0
18,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1342450800.0
19,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1342537200.0
20,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1342623600.0
21,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1342710000.0
22,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1342969200.0
23,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1343055600.0
24,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1343142000.0
25,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1343228400.0
26,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1343314800.0
27,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1343574000.0
28,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1343660400.0
29,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1343746800.0
30,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1343833200.0
31,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1343919600.0
32,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1344178800.0
33,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1344265200.0
34,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1344351600.0
35,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1344438000.0
36,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1344524400.0
37,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1344783600.0
38,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1344870000.0
39,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1344956400.0
40,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1345042800.0
41,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1345129200.0
42,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1345388400.0
43,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1345474800.0
44,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1345561200.0
45,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1345647600.0
46,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1345734000.0
