,portfolio_value_total,portfolio_value,leverage,leverage_total,cash_weight_percentage,cash_weight_percentage_total,unrealized_pnl_percentage,unrealized_pnl_percentage_total,timestamp
0,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1555858800.0
1,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1555945200.0
2,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1556031600.0
3,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1556118000.0
4,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1556204400.0
5,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1556463600.0
6,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1556550000.0
7,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1556636400.0
8,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1556722800.0
9,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1556809200.0
10,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1557068400.0
11,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1557154800.0
12,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1557241200.0
13,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1557327600.0
14,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1557414000.0
15,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1557673200.0
16,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1557759600.0
17,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1557846000.0
18,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1557932400.0
19,10080.340805378111,10080.340805378111,0.999999996936754,0.999999996936754,3.063245990198027e-07,3.063245990198027e-07,0.7970048526062476,0.7970048526062476,1558018800.0
20,9940.81663796466,9940.81663796466,0.9999999968937598,0.9999999968937598,3.1062401539827533e-07,3.1062401539827533e-07,-0.5953571440933212,-0.5953571440933212,1558278000.0
21,9535.576023013662,9535.576023013662,0.9999999967617514,0.9999999967617514,3.2382485581905485e-07,3.2382485581905485e-07,-4.870434422267433,-4.870434422267433,1558364400.0
22,9676.822509260588,9676.822509260588,0.9999999968090183,0.9999999968090183,3.190981701095552e-07,3.190981701095552e-07,-3.339706710856124,-3.339706710856124,1558450800.0
