,portfolio_value_total,portfolio_value,leverage,leverage_total,cash_weight_percentage,cash_weight_percentage_total,unrealized_pnl_percentage,unrealized_pnl_percentage_total,timestamp
108,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1311843600.0
109,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1311757200.0
110,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1311498000.0
111,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1311411600.0
112,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1311325200.0
113,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1311238800.0
114,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1311152400.0
115,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1310893200.0
116,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1310806800.0
117,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1310720400.0
118,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1310634000.0
119,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1310547600.0
120,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1310288400.0
121,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1310202000.0
122,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1310115600.0
123,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1310029200.0
124,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1309942800.0
125,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1309683600.0
126,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1309597200.0
127,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1309424400.0
128,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1309338000.0
129,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1309078800.0
130,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1308992400.0
131,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1308906000.0
132,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1308819600.0
133,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1308733200.0
134,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1308474000.0
135,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1308387600.0
136,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1308301200.0
137,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1308214800.0
138,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1308128400.0
139,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1307869200.0
140,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1307782800.0
141,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1307696400.0
142,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1307610000.0
143,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1307523600.0
144,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1307264400.0
145,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1307178000.0
146,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1307091600.0
147,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1307005200.0
148,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1306918800.0
149,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1306659600.0
150,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1306573200.0
151,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1306486800.0
152,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1306400400.0
153,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1306314000.0
154,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1306054800.0
155,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1305968400.0
156,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1305882000.0
157,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1305795600.0
158,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1305709200.0
159,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1305450000.0
160,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1305363600.0
161,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1305277200.0
162,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1305190800.0
163,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1305104400.0
164,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1304845200.0
165,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1304758800.0
166,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1304672400.0
167,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1304586000.0
168,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1304499600.0
169,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1304154000.0
170,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1304067600.0
171,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1303981200.0
172,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1303894800.0
173,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1303635600.0
174,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1303549200.0
175,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1303462800.0
176,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1303376400.0
177,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1303290000.0
178,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1303030800.0
179,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1302944400.0
180,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1302858000.0
181,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1302771600.0
182,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1302685200.0
183,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1302426000.0
184,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1302339600.0
185,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1302253200.0
186,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1302166800.0
187,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1302080400.0
188,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1301821200.0
189,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1301734800.0
190,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1301648400.0
191,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1301562000.0
192,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1301475600.0
193,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1301216400.0
194,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1301130000.0
195,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1301043600.0
196,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1300957200.0
197,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1300611600.0
198,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1300525200.0
199,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1300438800.0
200,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1300352400.0
201,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1300266000.0
202,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1300006800.0
203,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1299920400.0
204,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1299834000.0
205,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1299747600.0
206,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1299661200.0
207,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1299402000.0
208,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1299315600.0
209,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1299229200.0
210,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1299142800.0
211,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1299056400.0
212,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1298797200.0
213,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1298624400.0
214,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1298538000.0
215,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1298451600.0
216,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1298192400.0
217,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1298106000.0
218,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1298019600.0
219,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1297933200.0
220,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1297846800.0
221,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1297587600.0
222,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1297501200.0
223,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1297414800.0
224,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1297328400.0
225,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1297242000.0
226,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1296982800.0
227,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1296896400.0
228,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1296810000.0
229,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1296637200.0
230,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1296378000.0
231,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1296291600.0
232,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1296205200.0
233,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1296118800.0
234,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1296032400.0
235,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1295773200.0
236,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1295686800.0
237,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1295600400.0
238,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1295514000.0
239,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1295427600.0
240,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1295168400.0
241,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1295082000.0
242,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1294995600.0
243,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1294909200.0
244,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1294822800.0
245,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1294563600.0
246,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1294390800.0
247,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1294304400.0
248,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1294218000.0
249,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1293958800.0
250,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1293786000.0
251,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1293699600.0
252,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1293613200.0
253,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1293354000.0
254,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1293267600.0
255,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1293181200.0
256,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1293094800.0
257,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1293008400.0
258,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1292749200.0
259,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1292662800.0
260,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1292576400.0
261,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1292490000.0
262,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1292403600.0
263,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1292144400.0
264,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1292058000.0
265,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1291971600.0
266,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1291885200.0
267,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1291798800.0
268,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1291539600.0
269,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1291453200.0
270,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1291366800.0
271,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1291280400.0
272,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1291194000.0
273,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1290934800.0
274,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1290848400.0
275,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1290762000.0
276,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1290675600.0
277,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1290589200.0
278,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1290330000.0
279,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1290157200.0
280,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1290070800.0
281,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1289984400.0
282,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1289725200.0
283,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1289638800.0
284,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1289552400.0
285,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1289466000.0
286,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1289120400.0
287,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1289034000.0
288,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1288947600.0
289,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1288861200.0
290,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1288774800.0
291,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1288515600.0
292,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1288429200.0
293,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1288342800.0
294,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1288256400.0
295,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1288170000.0
296,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1287910800.0
297,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1287824400.0
298,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1287738000.0
299,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1287651600.0
300,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1287565200.0
301,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1287306000.0
302,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1287219600.0
303,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1287133200.0
304,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1287046800.0
305,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1286960400.0
306,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1286701200.0
307,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1286614800.0
308,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1286528400.0
309,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1286442000.0
310,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1286096400.0
311,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1286010000.0
312,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1285923600.0
313,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,-1285837200.0
