,portfolio_value_total,portfolio_value,leverage,leverage_total,cash_weight_percentage,cash_weight_percentage_total,unrealized_pnl_percentage,unrealized_pnl_percentage_total,timestamp
0,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1411311600.0
1,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1411398000.0
2,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1411484400.0
3,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1411570800.0
4,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1411657200.0
5,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1411916400.0
6,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1412002800.0
7,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1412089200.0
8,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1412175600.0
9,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1412262000.0
10,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1412521200.0
11,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1412607600.0
12,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1412694000.0
13,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1412780400.0
14,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1412866800.0
15,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1413126000.0
16,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1413212400.0
17,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1413298800.0
18,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1413385200.0
19,10000.0,10000.0,0.0,0.0,100.0,100.0,0.0,0.0,1413471600.0
20,10156.509033545839,10156.509033545839,0.9999999982023016,0.9999999982023016,1.797698434558015e-07,1.797698434558015e-07,1.5409727203402928,1.5409727203402928,1413730800.0
21,10314.206306233624,10314.206306233624,0.9999999982297868,0.9999999982297868,1.7702131982488822e-07,1.7702131982488822e-07,3.0463449819083546,3.0463449819083546,1413817200.0
22,10570.63473141871,10570.63473141871,0.9999999982727298,0.9999999982727298,1.727270215745591e-07,1.727270215745591e-07,5.398301482527186,5.398301482527186,1413903600.0
23,10459.094451357843,10459.094451357843,0.9999999982543096,0.9999999982543096,1.7456903700363569e-07,1.7456903700363569e-07,4.389428296043762,4.389428296043762,1413990000.0
24,10619.090974952509,10619.090974952509,0.9999999982806117,0.9999999982806117,1.7193882984045672e-07,1.7193882984045672e-07,5.829980893965157,5.829980893965157,1414076400.0
25,10690.915867357791,10690.915867357791,0.9999999982921629,0.9999999982921629,1.7078370939671572e-07,1.7078370939671572e-07,6.46264432280626,6.46264432280626,1414335600.0
26,10434.276083126106,10434.276083126106,0.9999999982501572,0.9999999982501572,1.7498428261930599e-07,1.7498428261930599e-07,4.162014495939963,4.162014495939963,1414422000.0
27,10907.108909114237,10907.108909114237,0.9999999983260146,0.9999999983260146,1.673985394745614e-07,1.673985394745614e-07,8.316676001614285,8.316676001614285,1414508400.0
28,10640.401514007337,10640.401514007337,0.9999999982840553,0.9999999982840553,1.7159447196490873e-07,1.7159447196490873e-07,6.018584102905268,6.018584102905268,1414594800.0
29,10661.464558237301,10661.464558237301,0.9999999982874453,0.9999999982874453,1.7125546536433944e-07,1.7125546536433944e-07,6.204256034657443,6.204256034657443,1414681200.0
30,10808.082772043172,10808.082772043172,0.999999998310677,0.999999998310677,1.689323014808508e-07,1.689323014808508e-07,7.476652326658771,7.476652326658771,1414940400.0
31,10809.276247770995,10809.276247770995,0.9999999983108635,0.9999999983108635,1.689136497340371e-07,1.689136497340371e-07,7.486868030945894,7.486868030945894,1415026800.0
32,10845.516578226423,10845.516578226423,0.9999999983165078,0.9999999983165078,1.6834922345054792e-07,1.6834922345054792e-07,7.796000975406665,7.796000975406665,1415113200.0
33,10658.744253957644,10658.744253957644,0.9999999982870081,0.9999999982870081,1.7129918594704918e-07,1.7129918594704918e-07,6.18031766465407,6.18031766465407,1415199600.0
34,10847.000053638549,10847.000053638549,0.9999999983167379,0.9999999983167379,1.6832620852724745e-07,1.6832620852724745e-07,7.808611131650434,7.808611131650434,1415286000.0
35,10825.433208127388,10825.433208127388,0.9999999983133847,0.9999999983133847,1.6866152918737498e-07,1.6866152918737498e-07,7.624943891461817,7.624943891461817,1415545200.0
36,10913.77326436592,10913.77326436592,0.9999999983270367,0.9999999983270367,1.672963323429144e-07,1.672963323429144e-07,8.372661244021264,8.372661244021264,1415631600.0
37,11074.656867848182,11074.656867848182,0.9999999983513402,0.9999999983513402,1.6486597642639822e-07,1.6486597642639822e-07,9.703748663925767,9.703748663925767,1415718000.0
38,11062.930912261098,11062.930912261098,0.999999998349593,0.999999998349593,1.6504070332601373e-07,1.6504070332601373e-07,9.608040768681352,9.608040768681352,1415804400.0
39,11074.874545806713,11074.874545806713,0.9999999983513725,0.9999999983513725,1.6486274567739656e-07,1.6486274567739656e-07,9.705523447339571,9.705523447339571,1415890800.0
40,11268.951518072217,11268.951518072217,0.9999999971803013,0.9999999971803013,2.819698696754358e-07,2.819698696754358e-07,1.72222741356424,1.72222741356424,1416150000.0
41,11141.134038168691,11141.134038168691,0.9999999971479523,0.9999999971479523,2.852047709112071e-07,2.852047709112071e-07,0.5947284372935294,0.5947284372935294,1416236400.0
42,11237.126794255742,11237.126794255742,0.9999999971723158,0.9999999971723158,2.8276841979035794e-07,2.8276841979035794e-07,1.4438944351145964,1.4438944351145964,1416322800.0
43,11080.093763857298,11080.093763857298,0.9999999971322404,0.9999999971322404,2.8677595853565663e-07,2.8677595853565663e-07,0.04710445743347409,0.04710445743347409,1416409200.0
44,11142.957944946724,11142.957944946724,0.9999999971484191,0.9999999971484191,2.851580860330216e-07,2.851580860330216e-07,0.6109993367684413,0.6109993367684413,1416495600.0
45,11190.76973179506,11190.76973179506,0.9999999971606025,0.9999999971606025,2.8393974949025846e-07,2.8393974949025846e-07,1.0356319428061094,1.0356319428061094,1416754800.0
46,11286.696216725026,11286.696216725026,0.9999999971847345,0.9999999971847345,2.8152654651947273e-07,2.8152654651947273e-07,1.8767375931003405,1.8767375931003405,1416841200.0
47,11297.482649490972,11297.482649490972,0.9999999971874224,0.9999999971874224,2.81257761525211e-07,2.81257761525211e-07,1.9704221780264324,1.9704221780264324,1416927600.0
48,11421.314439260845,11421.314439260845,0.9999999972179168,0.9999999972179168,2.782083230457033e-07,2.782083230457033e-07,3.033275156695109,3.033275156695109,1417100400.0
49,11380.586346664744,11380.586346664744,0.9999999972079604,0.9999999972079604,2.792039599519569e-07,2.792039599519569e-07,2.6862570305757916,2.6862570305757916,1417359600.0
50,10983.919705747645,10983.919705747645,0.9999999971071306,0.9999999971071306,2.892869388482211e-07,2.892869388482211e-07,-0.828072696229497,-0.828072696229497,1417446000.0
51,10954.742921557592,10954.742921557592,0.9999999970994256,0.9999999970994256,2.900574447295412e-07,2.900574447295412e-07,-1.096617466145342,-1.096617466145342,1417532400.0
52,10965.74465368338,10965.74465368338,0.9999999971023358,0.9999999971023358,2.897664219680962e-07,2.897664219680962e-07,-0.9951890689582812,-0.9951890689582812,1417618800.0
53,10929.827749900844,10929.827749900844,0.9999999970928135,0.9999999970928135,2.9071864915408696e-07,2.9071864915408696e-07,-1.327073026445328,-1.327073026445328,1417705200.0
54,10926.526669832583,10926.526669832583,0.9999999970919354,0.9999999970919354,2.9080645669310456e-07,2.9080645669310456e-07,-1.3576855706920017,-1.3576855706920017,1417964400.0
55,10692.144592461402,10692.144592461402,0.9999999970281879,0.9999999970281879,2.97181212971509e-07,2.97181212971509e-07,-3.5795433744429346,-3.5795433744429346,1418050800.0
56,10791.841770001427,10791.841770001427,0.999999997055642,0.999999997055642,2.944357979650647e-07,2.944357979650647e-07,-2.622654981766366,-2.622654981766366,1418137200.0
57,10565.430010153608,10565.430010153608,0.9999999969925457,0.9999999969925457,3.0074542856084463e-07,3.0074542856084463e-07,-4.821805976316324,-4.821805976316324,1418223600.0
58,10620.44798044331,10620.44798044331,0.9999999970081255,0.9999999970081255,2.9918745259038815e-07,2.9918745259038815e-07,-4.2787890510851625,-4.2787890510851625,1418310000.0
59,10523.507428588933,10523.507428588933,0.798157636523667,0.798157636523667,20.1842363476333,20.1842363476333,-0.921181008444218,-0.921181008444218,1418569200.0
60,10417.301469906584,10417.301469906584,0.7960998232043881,0.7960998232043881,20.39001767956119,20.39001767956119,-1.950087660643927,-1.950087660643927,1418655600.0
61,10260.834431910589,10260.834431910589,0.7929905578788655,0.7929905578788655,20.70094421211345,20.70094421211345,-3.504720312164321,-3.504720312164321,1418742000.0
62,10455.200849724617,10455.200849724617,0.7968389472400155,0.7968389472400155,20.316105275998453,20.316105275998453,-1.5805256455024994,-1.5805256455024994,1418828400.0
63,10693.436051308305,10693.436051308305,0.8013650989957278,0.8013650989957278,19.863490100427217,19.863490100427217,0.682550215990343,0.682550215990343,1418914800.0
64,10714.015608062453,10714.015608062453,0.8017466383147014,0.8017466383147014,19.825336168529862,19.825336168529862,0.8733198740977264,0.8733198740977264,1419174000.0
65,10798.913007557732,10798.913007557732,0.803305239151332,0.803305239151332,19.6694760848668,19.6694760848668,1.6526202867781412,1.6526202867781412,1419260400.0
66,10751.906848748235,10751.906848748235,0.8024453112059439,0.8024453112059439,19.755468879405612,19.755468879405612,1.222656317192978,1.222656317192978,1419346800.0
67,10708.372867023354,10708.372867023354,0.80164216937306,0.80164216937306,19.835783062694002,19.835783062694002,0.8210854036546505,0.8210854036546505,1419519600.0
68,10823.422867868107,10823.422867868107,0.8037506584212837,0.8037506584212837,19.624934157871632,19.624934157871632,1.8753299201436142,1.8753299201436142,1419778800.0
69,10761.045613550303,10761.045613550303,0.8026130835490107,0.8026130835490107,19.73869164509893,19.73869164509893,1.3065424881198555,1.3065424881198555,1419865200.0
70,10687.429369987807,10687.429369987807,0.8012534597503908,0.8012534597503908,19.874654024960925,19.874654024960925,0.6267305937253022,0.6267305937253022,1419951600.0
71,10555.60936435086,10555.60936435086,0.7987714836605491,0.7987714836605491,20.122851633945093,20.122851633945093,-0.6142574422224059,-0.6142574422224059,1420124400.0
72,10475.824365106348,10475.824365106348,0.7972389057492969,0.7972389057492969,20.27610942507031,20.27610942507031,-1.3805463923076668,-1.3805463923076668,1420383600.0
73,10294.296203483356,10294.296203483356,0.793663445323402,0.793663445323402,20.633655467659796,20.633655467659796,-3.168276592328782,-3.168276592328782,1420470000.0
74,10257.42811315222,10257.42811315222,0.7929218135369038,0.7929218135369038,20.70781864630962,20.70781864630962,-3.5390924828965766,-3.5390924828965766,1420556400.0
75,10353.576036138023,10353.576036138023,0.7948448338976565,0.7948448338976565,20.515516610234354,20.515516610234354,-2.577582309472594,-2.577582309472594,1420642800.0
76,10618.48318197736,10618.48318197736,0.7999629914136575,0.7999629914136575,20.003700858634254,20.003700858634254,-0.018503569975840264,-0.018503569975840264,1420729200.0
77,10583.615364381343,10583.615364381343,0.7993410959149,0.7993410959149,20.06589040851,20.06589040851,-0.32945091441402197,-0.32945091441402197,1420988400.0
78,10393.159949595723,10393.159949595723,0.7956640068492744,0.7956640068492744,20.43359931507256,20.43359931507256,-2.1679954265536123,-2.1679954265536123,1421074800.0
79,10396.586402683433,10396.586402683433,0.7957313508473468,0.7957313508473468,20.42686491526532,20.42686491526532,-2.134323427896049,-2.134323427896049,1421161200.0
80,10344.581187785288,10344.581187785288,0.7947044330047297,0.7947044330047297,20.529556699527028,20.529556699527028,-2.647782343431085,-2.647782343431085,1421247600.0
81,10202.640971688998,10202.640971688998,0.791848339447799,0.791848339447799,20.815166055220104,20.815166055220104,-4.075829105839078,-4.075829105839078,1421334000.0
