,realized_pnl,realized_pnl_percentage,realized_pnl_percentage_weighted
0,0.0,0.0,0.0
1,41.98604365198364,0.41986043695068087,0.4181049791293528
2,0.0,0.0,0.0
3,173.12127451472165,1.7239744594292228,1.6947572758911704
4,0.0,0.0,0.0
5,50.194644687753296,0.4913765773203682,0.4889738740212932
6,0.0,0.0,0.0
7,79.08735640853958,0.7704338041730319,0.7645435024498313
8,0.0,0.0,0.0
9,2042.2783359733617,19.74286033993675,16.487713990695514
10,0.0,0.0,0.0
11,208.1236239524109,1.680222880879123,1.6524579037392042
12,0.0,0.0,0.0
13,-80.4836727935028,-0.6390234746231016,-0.6431332465599032
14,0.0,0.0,0.0
15,135.96246591755522,1.086456160750826,1.074779156020797
16,0.0,0.0,0.0
17,82.299159263797,0.6505723500874971,0.6463672630948359
18,0.0,0.0,0.0
19,-701.3617474967681,-5.508407100050816,-5.829520839241085
20,0.0,0.0,0.0
21,520.1918154809288,4.323687512370178,4.14449260250315
22,0.0,0.0,0.0
23,165.16540569846498,1.3159122888102948,1.298820943600883
24,0.0,0.0,0.0
25,153.92733014186248,1.2104474261567688,1.1959708278321883
26,0.0,0.0,0.0
27,155.11660789636002,1.2052111728225734,1.1908588085530862
28,0.0,0.0,0.0
29,-715.7780494071762,-5.495160105639451,-5.814686432504089
30,0.0,0.0,0.0
31,428.85541187197873,3.483844954138804,3.3665592485597697
32,0.0,0.0,0.0
33,167.89026284721567,1.3179558929247825,1.3008117672193764
34,0.0,0.0,0.0
35,569.739010072528,4.414331100782531,4.227706151797961
36,0.0,0.0,0.0
37,179.42561324638137,1.3314144823653562,1.3139207507403416
38,0.0,0.0,0.0
39,217.03847089688261,1.589356979757417,1.5644916221941658
40,0.0,0.0,0.0
41,2088.3951785652735,15.053906099305504,13.084219918463036
42,0.0,0.0,0.0
43,-188.4830787635353,-1.1808847672626355,-1.1949962960357214
44,0.0,0.0,0.0
45,32.82779991361084,0.2081306161690888,0.20769833226177725
46,0.0,0.0,0.0
47,183.1973079247055,1.1590717454512456,1.145791202923136
48,0.0,0.0,0.0
49,-23.00486191626663,-0.143881854580441,-0.14408917269844193
50,0.0,0.0,0.0
51,-79.5804254306984,-0.49844583771778694,-0.5009427658152725
52,0.0,0.0,0.0
53,277.8572393888931,1.7490554149881543,1.718989338565761
54,0.0,0.0,0.0
55,779.8348540828339,4.824519969757302,4.602472752166836
56,0.0,0.0,0.0
57,8.407240848636627,0.04961832205570005,0.04959371446957613
58,0.0,0.0,0.0
59,733.3951303770751,4.326245597251743,4.146842983306091
60,0.0,0.0,0.0
61,166.50566594892882,0.9414745532327906,0.9326934811859277
62,0.0,0.0,0.0
63,218.0087119932457,1.2211915034362697,1.2064583366594175
64,0.0,0.0,0.0
65,3520.9617701079337,19.484972154165913,16.30746678464844
66,0.0,0.0,0.0
67,2728.69244863591,12.638041644723375,11.22004738190892
68,0.0,0.0,0.0
69,-10.889017056732177,-0.044774297458027856,-0.04479435379773488
70,0.0,0.0,0.0
71,1377.9243351118087,5.668393195153132,5.364322313081623
72,0.0,0.0,0.0
73,350.7644482335365,1.3655420029416554,1.3471461562117735
74,0.0,0.0,0.0
75,1878.9155279999998,7.216164137196968,6.730481540533336
76,0.0,0.0,0.0
77,1261.4298144116744,4.5185799769972945,4.323231311226947
78,0.0,0.0,0.0
79,301.97177160479737,1.034931792057403,1.0243306681015125
80,0.0,0.0,0.0
81,1962.92241825,6.658508581860745,6.242829258117598
82,0.0,0.0,0.0
83,2769.9927555890854,8.809615531512915,8.096357556997134
84,0.0,0.0,0.0
85,11618.889477975883,33.96062442541623,25.3511989584979
86,0.0,0.0,0.0
87,2123.6498681539,4.633581413273058,4.428388429891704
88,0.0,0.0,0.0
89,2273.37404599855,4.7406041237564756,4.526042372291625
90,0.0,0.0,0.0
91,-142.12506254119873,-0.2829556607708561,-0.28375857165104995
92,0.0,0.0,0.0
93,-375.93154754999995,-0.7505628992690916,-0.7562389480418198
94,0.0,0.0,0.0
95,572.3479065646118,1.1513579579304212,1.1382525957345573
96,0.0,0.0,0.0
97,-2645.1501581652406,-5.260522490521291,-5.552619273940877
98,0.0,0.0,0.0
99,-2446.837631214697,-5.136327611954505,-5.414430499174032
100,0.0,0.0,0.0
101,1029.3549383941267,2.2777852948208555,2.227057701087812
102,0.0,0.0,0.0
103,-2557.048448865907,-5.532294282790328,-5.856280980081906
104,0.0,0.0,0.0
105,2478.3031315642793,5.675934495597801,5.371075752134373
106,0.0,0.0,0.0
107,-2732.88257465329,-5.922810307199445,-6.295692213754915
108,0.0,0.0,0.0
109,17391.06674917863,40.06348628404359,28.603804846447495
110,0.0,0.0,0.0
111,1497.365094541626,2.4627781365797796,2.4035832139334827
112,0.0,0.0,0.0
113,7105.094619843023,11.405158451795906,10.237549687314235
114,0.0,0.0,0.0
115,-3619.2905795420834,-5.214943519979864,-5.501862543313662
116,0.0,0.0,0.0
117,519.7419339261475,0.7900854092995457,0.7838919929144542
118,0.0,0.0,0.0
119,756.7064198522796,1.1412896763222768,1.1284112353251827
120,0.0,0.0,0.0
121,821.029599101422,1.2243308632454708,1.2095223082228905
122,0.0,0.0,0.0
123,1096.976554952577,1.6160411469418268,1.5903405884257193
124,0.0,0.0,0.0
125,-3650.987049337689,-5.29301457410063,-5.5888322808309345
126,0.0,0.0,0.0
127,5050.306902956868,7.730873286598561,7.176098225343199
128,0.0,0.0,0.0
129,225.38686369937284,0.3202574227319177,0.31923504876515796
130,0.0,0.0,0.0
131,653.7246560542084,0.9259271772431354,0.9174324209558885
