,portfolio_value_total,portfolio_value,leverage,leverage_total,cash_weight_percentage,cash_weight_percentage_total,unrealized_pnl_percentage,unrealized_pnl_percentage_total,timestamp
5669,68531.76500400649,68531.76500400649,0.9999999995816293,0.9999999995816293,4.1837067144001594e-08,4.1837067144001594e-08,2.708808270912751,2.708808270912751,742662000.0
5670,68166.25829667549,68166.25829667549,0.9999999995793858,0.9999999995793858,4.2061421012817846e-08,4.2061421012817846e-08,2.187133999362719,2.187133999362719,742748400.0
5671,67304.42707319131,67304.42707319131,0.9999999995740001,0.9999999995740001,4.259999020206351e-08,4.259999020206351e-08,0.9346431062131394,0.9346431062131394,743007600.0
5672,66929.30408569826,66929.30408569826,0.9999999995716125,0.9999999995716125,4.2838754765739395e-08,4.2838754765739395e-08,0.37940511079815614,0.37940511079815614,743094000.0
5673,67513.15553770965,67513.15553770965,0.9999999995753169,0.9999999995753169,4.246830664911272e-08,4.246830664911272e-08,1.2409205963809833,1.2409205963809833,743180400.0
5674,67338.09579524826,67338.09579524826,0.999999999574213,0.999999999574213,4.25786961244512e-08,4.25786961244512e-08,0.9841753052950806,0.9841753052950806,743266800.0
5675,66899.48657230205,66899.48657230205,0.9999999995714215,0.9999999995714215,4.285785060176295e-08,4.285785060176295e-08,0.33500359779945427,0.33500359779945427,743353200.0
5676,67353.4830176565,67353.4830176565,0.9999999995743101,0.9999999995743101,4.2568992775215975e-08,4.2568992775215975e-08,1.0067959397188904,1.0067959397188904,743612400.0
5677,67767.08286728752,67767.08286728752,0.9999999995769082,0.9999999995769082,4.2309178382993196e-08,4.2309178382993196e-08,1.6109767983520897,1.6109767983520897,743698800.0
5678,67426.58553327169,67426.58553327169,0.9999999995747716,0.9999999995747716,4.252284080408231e-08,4.252284080408231e-08,1.1141223331344818,1.1141223331344818,743785200.0
5679,67868.08316271345,67868.08316271345,0.9999999995775378,0.9999999995775378,4.22462176352667e-08,4.22462176352667e-08,1.7573979133585387,1.7573979133585387,743871600.0
5680,68026.7870098565,68026.7870098565,0.9999999995785235,0.9999999995785235,4.214765203514048e-08,4.214765203514048e-08,1.986594081365638,1.986594081365638,743958000.0
5681,67782.47596044067,67782.47596044067,0.9999999995770043,0.9999999995770043,4.229957495383019e-08,4.229957495383019e-08,1.633320499698648,1.633320499698648,744217200.0
5682,68067.18360557992,68067.18360557992,0.9999999995787738,0.9999999995787738,4.2122616505935184e-08,4.2122616505935184e-08,2.0447631978860765,2.0447631978860765,744303600.0
5683,68197.03861223687,68197.03861223687,0.9999999995795759,0.9999999995795759,4.204241399463626e-08,4.204241399463626e-08,2.231281237171419,2.231281237171419,744390000.0
5684,68656.80599983751,68656.80599983751,0.9999999995823913,0.9999999995823913,4.176087253782157e-08,4.176087253782157e-08,2.8859995532951612,2.8859995532951612,744476400.0
5685,68821.28665997168,68821.28665997168,0.9999999995833894,0.9999999995833894,4.166106348790777e-08,4.166106348790777e-08,3.1180988887909384,3.1180988887909384,744562800.0
5686,69069.44891804826,69069.44891804826,0.999999999584886,0.999999999584886,4.15114054241883e-08,4.15114054241883e-08,3.466189567421308,3.466189567421308,744822000.0
5687,69108.8827116065,69108.8827116065,0.9999999995851231,0.9999999995851231,4.1487691060382303e-08,4.1487691060382303e-08,3.5212721299317455,3.5212721299317455,744908400.0
5688,68973.26263344826,68973.26263344826,0.9999999995843071,0.9999999995843071,4.156929245269225e-08,4.156929245269225e-08,3.3315688722522836,3.3315688722522836,744994800.0
