,realized_pnl,realized_pnl_percentage,realized_pnl_percentage_weighted
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,22.718822492999976,0.8874018038987463,0.22266735317460193
6,374.9881838400001,16.678752719361857,3.6752620604844632
7,-165.34063919700023,-8.095221400273477,-1.620504870511509
8,-87.29193639499984,-5.5100392337872,-0.8555489368583772
9,57.958105953000114,3.70370370370372,0.5680478401353778
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,219.56604655,8.291276135544345,2.065155471131439
16,118.61973091499995,5.0031075201988795,1.1156924767394152
17,-19.78112294399998,-0.9308003356984784,-0.18605378616052326
18,73.0654020749998,4.103180284282626,0.6872256308137468
19,37.43527382400005,2.929027412692453,0.3521020748229947
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,-312.21900390299936,-8.215712383488661,-3.175294887943985
26,-19.977119629000107,-0.9633148588018003,-0.20316907376181692
27,-302.54223267400005,-17.28892470230101,-3.0768812685577953
28,-54.8980515,-3.3850875609315767,-0.5583180399236455
29,-109.54529277800002,-7.902556420520124,-1.1140853177033951
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,-18.33254849100029,-0.6238212679530064,-0.18377893636344933
36,16.825066420999985,0.8127914723517593,0.16866682843434
37,38.977171919000135,2.1526801062666134,0.3907358107491525
38,106.14075,6.545930613135509,1.0640328675194706
39,-1.0403510559999778,-0.07474539848640882,-0.010429243408799785
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,-139.10165382400012,-6.540145985401469,-1.436715740504452
46,47.60610372600027,2.339413164155446,0.4917011170389934
47,-2.027913369999885,-0.10239606799098411,-0.02094536606117311
48,-36.81307118400035,-1.916089799977072,-0.38022494609074675
49,-163.07075083200004,-8.529886914378027,-1.6842813014476967
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,290.52901907399973,11.554387117975672,2.7306756183297263
56,170.3297216339998,8.485083301046092,1.6009251654974423
57,204.94310539500003,11.62361623616237,1.9262555693425019
58,115.25026156400028,6.683303439132815,1.0832345776061016
59,176.48448876800003,10.55240495694183,1.6587736812941751
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,168.6400818200001,7.416666666666671,1.4558589136067022
66,58.77164886199998,2.6370786943800573,0.5073718414963339
67,126.86388473499987,5.932047750229552,1.0952077075209206
68,384.2319937799996,18.955629338967682,3.317049938546377
69,205.58247187200004,10.428429093324487,1.774780176373554
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,505.2072548800004,18.32022329358032,4.084734198890952
76,22.96688142199977,0.8755402859359274,0.1856933072123021
77,185.16739762800015,8.240601503759404,1.4971273557629061
78,-107.51491080000007,-5.366325319738063,-0.8692864736073207
79,178.80715753200008,9.159231424234582,1.4457031333624186
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,366.0828781959999,10.89427407248551,2.7796913915787185
86,153.9352948999999,5.933718371837182,1.1688408269795356
87,-14.966048955000355,-0.6817025606240645,-0.11363819485675887
88,87.36613987200026,4.066073697585781,0.6633768509316614
89,209.3131586,10.113920533481524,1.5893285913062092
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,1893.6048283039997,57.18280321565885,11.68412628687077
96,901.9189453669999,28.399830220713064,5.565118286917217
97,264.3293155280001,10.752272287758657,1.6309934669513013
98,-122.48340450999981,-5.342715663278597,-0.7557604126001752
99,99.36411916000014,5.143765820730839,0.613107285794654
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,-3280.1244815549994,-52.45163442294862,-32.4562584638038
106,-1164.0933165179997,-31.823741363921854,-11.518499913449476
107,-822.4181963700001,-30.469704906582862,-8.137684315586089
108,-279.8218893919999,-15.482126257077656,-2.7687886898826486
109,-553.8940653879998,-30.96859997404956,-5.480684970613526
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,2381.946481269,74.25464749210802,16.43668540053713
116,669.259246912,33.49112426035503,4.618241333043048
117,840.6712557389997,48.501745539177634,5.801074484467371
118,168.70594841999988,10.228038299001696,1.1641599092106651
119,324.7716940289999,21.402601599741455,2.241095760854469
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,356.54943827899984,7.8032742887815365,1.8946030322094929
126,2076.530952508,59.01477832512316,11.034099108634726
127,827.8832927520002,34.84042553191491,4.399138039129823
128,647.3458093860002,31.599569007738282,3.439812832887194
129,419.25924423899994,21.18593563766389,2.227825233020019
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
